relation_id,source_canonical_id,source_name,source_macro_gyrus,source_cytoarchitectonic_id,source_cytoarchitectonic_name,target_canonical_id,target_name,target_dk_label,hemisphere,relation_type,hierarchy_predicate,final_adjudication_status,status_code,reused_project_status,semantic_evidence_code,semantic_evidence_detail,hierarchy_evidence,laterality_status,correct_side_fraction,contralateral_fraction,spatial_raw_rank,spatial_gm_weighted_rank,spatial_gm_margin,spatial_competitor_target,provenance_source,decision_reason_codes,review_required,review_reason_codes,frozen_methodology_basis
NGIQ-BR-00000157,NGIQ-BR-00000157,PCun_L_4_2,Precuneus,A5m,medial area 5(PEm),NGIQ-BR-00000291,Left Precuneus,precuneus,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PCun_L_4_2 is the medial area 5(PEm) subdivision of the Precuneus; target is the DK region 'Left Precuneus',SIDE_CONSISTENT,0.98889,0.01111,1,1,0.30999,Left Paracentral Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000158,NGIQ-BR-00000158,PCun_R_4_2,Precuneus,A5m,medial area 5(PEm),NGIQ-BR-00000322,Right Precuneus,precuneus,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PCun_R_4_2 is the medial area 5(PEm) subdivision of the Precuneus; target is the DK region 'Right Precuneus',SIDE_CONSISTENT,1.0,0.0,1,1,0.29725,Right Superior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000159,NGIQ-BR-00000159,PCun_L_4_3,Precuneus,dmPOS,dorsomedial parietooccipital sulcus(PEr),NGIQ-BR-00000291,Left Precuneus,precuneus,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PCun_L_4_3 is the dorsomedial parietooccipital sulcus(PEr) subdivision of the Precuneus; target is the DK region 'Left Precuneus',SIDE_CONSISTENT,0.99636,0.00364,1,1,0.24469,Left Cuneus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000160,NGIQ-BR-00000160,PCun_R_4_3,Precuneus,dmPOS,dorsomedial parietooccipital sulcus(PEr),NGIQ-BR-00000322,Right Precuneus,precuneus,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PCun_R_4_3 is the dorsomedial parietooccipital sulcus(PEr) subdivision of the Precuneus; target is the DK region 'Right Precuneus',SIDE_CONSISTENT,1.0,0.0,1,1,0.29099,Right Isthmus Of Cingulate Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000161,NGIQ-BR-00000161,PCun_L_4_4,Precuneus,A31,area 31 (Lc1),NGIQ-BR-00000291,Left Precuneus,precuneus,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PCun_L_4_4 is the area 31 (Lc1) subdivision of the Precuneus; target is the DK region 'Left Precuneus',SIDE_CONSISTENT,0.96452,0.03548,1,1,0.29584,Left Isthmus Of Cingulate Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000162,NGIQ-BR-00000162,PCun_R_4_4,Precuneus,A31,area 31 (Lc1),NGIQ-BR-00000322,Right Precuneus,precuneus,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PCun_R_4_4 is the area 31 (Lc1) subdivision of the Precuneus; target is the DK region 'Right Precuneus',SIDE_CONSISTENT,0.9992,0.0008,1,1,0.28123,Right Isthmus Of Cingulate Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000163,NGIQ-BR-00000163,PoG_L_4_1,Postcentral gyrus,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",NGIQ-BR-00000288,Left Postcentral Gyrus,postcentral,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,"PoG_L_4_1 is the area 1/2/3(upper limb, head and face region) subdivision of the Postcentral gyrus; target is the DK region 'Left Postcentral Gyrus'",SIDE_CONSISTENT,1.0,0.0,1,1,0.31444,Left Precentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000164,NGIQ-BR-00000164,PoG_R_4_1,Postcentral gyrus,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",NGIQ-BR-00000319,Right Postcentral Gyrus,postcentral,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,"PoG_R_4_1 is the area 1/2/3(upper limb, head and face region) subdivision of the Postcentral gyrus; target is the DK region 'Right Postcentral Gyrus'",SIDE_CONSISTENT,1.0,0.0,1,1,0.28302,Right Precentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000165,NGIQ-BR-00000165,PoG_L_4_2,Postcentral gyrus,A1/2/3tonIa,area 1/2/3(tongue and larynx region),NGIQ-BR-00000288,Left Postcentral Gyrus,postcentral,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PoG_L_4_2 is the area 1/2/3(tongue and larynx region) subdivision of the Postcentral gyrus; target is the DK region 'Left Postcentral Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.5488,Left Precentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000166,NGIQ-BR-00000166,PoG_R_4_2,Postcentral gyrus,A1/2/3tonIa,area 1/2/3(tongue and larynx region),NGIQ-BR-00000319,Right Postcentral Gyrus,postcentral,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PoG_R_4_2 is the area 1/2/3(tongue and larynx region) subdivision of the Postcentral gyrus; target is the DK region 'Right Postcentral Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.40756,Right Supramarginal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000167,NGIQ-BR-00000167,PoG_L_4_3,Postcentral gyrus,A2,area 2,NGIQ-BR-00000288,Left Postcentral Gyrus,postcentral,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PoG_L_4_3 is the area 2 subdivision of the Postcentral gyrus; target is the DK region 'Left Postcentral Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.33131,Left Superior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000168,NGIQ-BR-00000168,PoG_R_4_3,Postcentral gyrus,A2,area 2,NGIQ-BR-00000319,Right Postcentral Gyrus,postcentral,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PoG_R_4_3 is the area 2 subdivision of the Postcentral gyrus; target is the DK region 'Right Postcentral Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.3504,Right Superior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000169,NGIQ-BR-00000169,PoG_L_4_4,Postcentral gyrus,A1/2/3tru,area 1/2/3(trunk region),NGIQ-BR-00000288,Left Postcentral Gyrus,postcentral,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PoG_L_4_4 is the area 1/2/3(trunk region) subdivision of the Postcentral gyrus; target is the DK region 'Left Postcentral Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.34574,Left Precentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000170,NGIQ-BR-00000170,PoG_R_4_4,Postcentral gyrus,A1/2/3tru,area 1/2/3(trunk region),NGIQ-BR-00000319,Right Postcentral Gyrus,postcentral,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PoG_R_4_4 is the area 1/2/3(trunk region) subdivision of the Postcentral gyrus; target is the DK region 'Right Postcentral Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.34818,Right Precentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000013,NGIQ-BR-00000013,INS_L_6_1,Insular gyrus,G,hypergranular insula,NGIQ-BR-00000299,Left Insula,insula,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_L_6_1 is the hypergranular insula subdivision of the Insular gyrus; target is the DK region 'Left Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.41585,Left Transverse Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000014,NGIQ-BR-00000014,INS_R_6_1,Insular gyrus,G,hypergranular insula,NGIQ-BR-00000330,Right Insula,insula,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_R_6_1 is the hypergranular insula subdivision of the Insular gyrus; target is the DK region 'Right Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.53467,Right Transverse Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000171,NGIQ-BR-00000171,INS_L_6_2,Insular gyrus,vIa,ventral agranular insula,NGIQ-BR-00000299,Left Insula,insula,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_L_6_2 is the ventral agranular insula subdivision of the Insular gyrus; target is the DK region 'Left Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.57923,Left Lateral Orbitofrontal Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000172,NGIQ-BR-00000172,INS_R_6_2,Insular gyrus,vIa,ventral agranular insula,NGIQ-BR-00000330,Right Insula,insula,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_R_6_2 is the ventral agranular insula subdivision of the Insular gyrus; target is the DK region 'Right Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.68484,Right Lateral Orbitofrontal Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000173,NGIQ-BR-00000173,INS_L_6_3,Insular gyrus,dIa,dorsal agranular insula,NGIQ-BR-00000299,Left Insula,insula,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_L_6_3 is the dorsal agranular insula subdivision of the Insular gyrus; target is the DK region 'Left Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.60639,Left Lateral Orbitofrontal Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000174,NGIQ-BR-00000174,INS_R_6_3,Insular gyrus,dIa,dorsal agranular insula,NGIQ-BR-00000330,Right Insula,insula,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_R_6_3 is the dorsal agranular insula subdivision of the Insular gyrus; target is the DK region 'Right Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.6697,"Right Inferior Frontal Gyrus, Pars Opercularis",phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000175,NGIQ-BR-00000175,INS_L_6_4,Insular gyrus,vId/vIg,ventral dysgranular and granular insula,NGIQ-BR-00000299,Left Insula,insula,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_L_6_4 is the ventral dysgranular and granular insula subdivision of the Insular gyrus; target is the DK region 'Left Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.57184,Left Superior Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000176,NGIQ-BR-00000176,INS_R_6_4,Insular gyrus,vId/vIg,ventral dysgranular and granular insula,NGIQ-BR-00000330,Right Insula,insula,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_R_6_4 is the ventral dysgranular and granular insula subdivision of the Insular gyrus; target is the DK region 'Right Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.64821,Right Superior Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000177,NGIQ-BR-00000177,INS_L_6_5,Insular gyrus,dIg,dorsal granular insula,NGIQ-BR-00000299,Left Insula,insula,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_L_6_5 is the dorsal granular insula subdivision of the Insular gyrus; target is the DK region 'Left Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.62055,Left Postcentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000178,NGIQ-BR-00000178,INS_R_6_5,Insular gyrus,dIg,dorsal granular insula,NGIQ-BR-00000330,Right Insula,insula,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_R_6_5 is the dorsal granular insula subdivision of the Insular gyrus; target is the DK region 'Right Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.62123,Right Postcentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000179,NGIQ-BR-00000179,INS_L_6_6,Insular gyrus,dId,dorsal dysgranular insula,NGIQ-BR-00000299,Left Insula,insula,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_L_6_6 is the dorsal dysgranular insula subdivision of the Insular gyrus; target is the DK region 'Left Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.4319,"Left Inferior Frontal Gyrus, Pars Opercularis",phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000180,NGIQ-BR-00000180,INS_R_6_6,Insular gyrus,dId,dorsal dysgranular insula,NGIQ-BR-00000330,Right Insula,insula,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; DK 'insula' is the insular cortex,INS_R_6_6 is the dorsal dysgranular insula subdivision of the Insular gyrus; target is the DK region 'Right Insula',SIDE_CONSISTENT,1.0,0.0,1,1,0.5639,Right Precentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000187,NGIQ-BR-00000187,CG_L_7_4,Cingulate gyrus,A23v,ventral area 23,NGIQ-BR-00000276,Left Isthmus Of Cingulate Gyrus,isthmuscingulate,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the cingulate gyrus into anterior-caudal / anterior-rostral / posterior / isthmus parts,CG_L_7_4 is the ventral area 23 subdivision of the Cingulate gyrus; target is the DK region 'Left Isthmus Of Cingulate Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.39576,Left Posterior Cingulate Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
